date,name,category,value
2013/1/1,中国天瑞集团水泥,,7644
2013/1/1,山西兰花科技创业,,7601
2013/1/1,浙江盾安人工环境,,7579
2013/1/1,海丰国际控股,,7572
2013/1/1,深圳市怡亚通供应链,,7555
2013/1/1,北京同仁�?,,
2013/1/1,天津一汽夏利汽�?,,
2013/1/1,无锡商业大厦大东�?,,
2013/1/1,港中旅华贸国际物�?,,
2013/1/1,梅花生物科技集团,,7470
2013/1/1,广州市广�?,,
2013/1/1,天虹纺织集团,,7345
2013/1/1,上海外高桥保税区开�?,,
2013/1/1,歌尔声学,,7253
2012/1/1,中国石油化工,,2505683
2012/1/1,中国石油天然气,,2003843
2012/1/1,中国移动,,555038
2012/1/1,中国建筑,,482837
2012/1/1,中国工商银行,,475214
2012/1/1,中国中铁,,460720
2012/1/1,中国铁建,,457366
2012/1/1,上海汽车集团,,434804
2012/1/1,中国建设银行,,397090
2012/1/1,中国人寿保险,,385388
2012/1/1,中国农业银行,,377731
2012/1/1,中国银行,,328166
2012/1/1,中国交通建�?,,
2012/1/1,中国平安保险(集团),,248915
2012/1/1,中国电信,,245041
2012/1/1,中国冶金科工,,230178
2012/1/1,宝山钢铁,,222857
2012/1/1,中国联合网络通信,,215519
2012/1/1,中国神华能源,,208197
2012/1/1,中国海洋石油,,198630
2012/1/1,联想集团,,186415
2012/1/1,五矿发展,,162053
2012/1/1,中国太平洋保�?集团),,157934
2012/1/1,中国铝业,,145874
2012/1/1,中国人民财产保险,,137091
2012/1/1,华能国际电力,,133421
2012/1/1,河北钢铁,,133344
2012/1/1,东风汽车集团,,132482
2012/1/1,交通银�?,,
2012/1/1,江西铜业,,117641
2012/1/1,中国旺旺控股,,117578
2012/1/1,中国水利水电建设,,113471
2012/1/1,新华人寿保险,,109209
2012/1/1,国药控股,,102225
2012/1/1,武汉钢铁,,101058
2012/1/1,中国国际航空,,97139
2012/1/1,山西太钢不锈�?,,
2012/1/1,招商银行,,96157
2012/1/1,中国石化上海石油化工,,95601
2012/1/1,长城科技,,95103
2012/1/1,苏宁电器,,93889
2012/1/1,广东美的电器,,93108
2012/1/1,中国南方航空,,92707
2012/1/1,鞍钢,,90423
2012/1/1,中国北车,,89353
2012/1/1,华润创业,,89310
2012/1/1,中国中煤能源,,88872
2012/1/1,马鞍山钢�?,,
2012/1/1,中兴通讯,,86254
2012/1/1,中国东方航空,,83975
2012/1/1,珠海格力电器,,83517
2012/1/1,上海建工集团,,82857
2012/1/1,中国民生银行,,82368
2012/1/1,中信泰富,,81750
2012/1/1,中国南车,,80711
2012/1/1,上海物资贸易,,80572
2012/1/1,厦门建发,,80254
2012/1/1,中国建材,,80226
2012/1/1,中信银行,,76948
2012/1/1,中国长城计算机深�?,,
2012/1/1,湖南华菱钢铁,,73859
2012/1/1,青岛海尔,,73663
2012/1/1,大唐国际发电,,72382
2012/1/1,万科企业,,71783
2012/1/1,新希望六�?,,
2012/1/1,铜陵有色金属集团,,70741
2012/1/1,山煤国际能源集团,,69761
2012/1/1,冠捷科技,,69675
2012/1/1,中国远洋控股,,68908
2012/1/1,上海电气集团,,68302
2012/1/1,上海浦东发展银行,,67918
2012/1/1,中国粮油控股,,66908
2012/1/1,中国国际海运集装�?集团),,64125
2012/1/1,国美电器控股,,62917
2012/1/1,恒大地产集团,,62396
2012/1/1,TCL集团,,60834
2012/1/1,潍柴动力,,60019
2012/1/1,兴业银行,,59870
2012/1/1,中铁二局,,59521
2012/1/1,中国船舶重工,,58045
2012/1/1,庞大汽贸集团,,55455
2012/1/1,中化国际(控股),,55291
2012/1/1,甘肃酒钢集团宏兴钢铁,,55153
2012/1/1,上海医药集团,,54900
2012/1/1,神州数码控股,,54699
2012/1/1,华电国际电力,,54491
2012/1/1,中国通信服务,,53830
2012/1/1,中芯国际集成电路制�?,,
2012/1/1,攀钢集团钢铁钒�?,,
2012/1/1,新兴铸管,,52528
2012/1/1,华域汽车系统,,52299
2012/1/1,四川长虹电器,,52003
2012/1/1,北汽福田汽车,,51646
2012/1/1,华润电力控股,,50882
2012/1/1,国机汽车,,50821
2012/1/1,三一重工,,50776
2012/1/1,中国中材,,50751
2012/1/1,阳泉煤业（集团）,,50720
2012/1/1,国电电力发展,,50558
2012/1/1,本钢板材,,50432
2012/1/1,海尔电器集团,,49917
2012/1/1,比亚�?,,
2012/1/1,兖州煤业,,48768
2012/1/1,安徽海螺水泥,,48654
2012/1/1,保利房地�?集团),,47036
2012/1/1,上海友谊集团,,47015
2012/1/1,中国葛洲坝集�?,,
2012/1/1,中联重科,,46323
2012/1/1,中国光大银行,,46073
2012/1/1,厦门国贸集团,,45631
2012/1/1,大秦铁路,,45007
2012/1/1,复星国际,,44824
2012/1/1,中国外运,,43629
2012/1/1,中国太平保险控股,,43602
2012/1/1,中国化学工程,,43538
2012/1/1,东方电气,,42917
2012/1/1,内蒙古包钢钢�?,,
2012/1/1,柳州钢铁,,42391
2012/1/1,新余钢铁,,40228
2012/1/1,紫金矿业集团,,39764
2012/1/1,中国海外发展,,39552
2012/1/1,山东黄金矿业,,39415
2012/1/1,南京钢铁,,38565
2012/1/1,大昌行集�?,,
2012/1/1,河南双汇投资发展,,37615
2012/1/1,冀中能�?,,
2012/1/1,辽宁华锦通达化工,,37557
2012/1/1,内蒙古伊利实业集�?,,
2012/1/1,中国蒙牛乳业,,37442
2012/1/1,浙江物产中大元通集�?,,
2012/1/1,中国重汽(香港),,36817
2012/1/1,中化化肥控股,,36723
2012/1/1,云南铜业,,35243
2012/1/1,碧桂园控�?,,
2012/1/1,中国金属再生资源(控股),,34281
2012/1/1,福建省厦门象�?,,
2012/1/1,华夏银行,,33544
2012/1/1,中金黄金,,33144
2012/1/1,徐工集团工程机械,,32971
2012/1/1,一汽轿�?,,
2012/1/1,山东钢铁,,32185
2012/1/1,恒逸石�?,,
2012/1/1,连云港如意集�?,,
2012/1/1,中信资源控股,,31290
2012/1/1,河南神火煤电,,30699
2012/1/1,安徽江淮汽车,,30474
2012/1/1,大商,,30404
2012/1/1,山西西山煤电,,30372
2012/1/1,联华超市,,30140
2012/1/1,长城汽车,,30089
2012/1/1,芜湖港储�?,,
2012/1/1,安阳钢铁,,29768
2012/1/1,深圳发展银行,,29643
2012/1/1,华润置地,,29117
2012/1/1,百丽国际控股,,28949
2012/1/1,北京金隅,,28745
2012/1/1,中国船舶工业,,28699
2012/1/1,哈尔滨电�?,,
2012/1/1,腾讯控股,,28548
2012/1/1,中海集装箱运�?,,
2012/1/1,新疆八一钢铁,,27951
2012/1/1,广州富力地产,,27398
2012/1/1,TCL多媒体科技控股,,27171
2012/1/1,重庆长安汽车,,26552
2012/1/1,海南航空,,26273
2012/1/1,世茂房地产控�?,,
2012/1/1,中国中材国际工程,,25098
2012/1/1,平顶山天安煤�?,,
2012/1/1,中信证券,,25033
2012/1/1,重庆百货大楼,,25012
2012/1/1,九州通医药集�?,,
2012/1/1,北京控股,,24815
2012/1/1,湖南有色金属,,24648
2012/1/1,玖龙纸业(控股),,24428
2012/1/1,天音通信控股,,24162
2012/1/1,龙湖地产,,24120
2012/1/1,金地(集团),,23919
2012/1/1,荣盛石化,,23873
2012/1/1,南方建材,,23861
2012/1/1,重庆钢铁,,23533
2012/1/1,青岛海信电器,,23524
2012/1/1,中储发展,,23413
2012/1/1,青岛啤酒,,23158
2012/1/1,雅居乐地产控�?,,
2012/1/1,广东韶钢松山,,22874
2012/1/1,申能,,22837
2012/1/1,中国食品,,22769
2012/1/1,山西潞安环保能源开�?,,
2012/1/1,杭州钢铁,,22326
2012/1/1,绿城中国控股,,22064
2012/1/1,上海国际港务(集团),,21779
2012/1/1,国投电力控股,,21704
2012/1/1,创维数码控股,,21454
2012/1/1,东风汽车,,21393
2012/1/1,西部矿业,,21273
2012/1/1,中国雨润食品集团,,21271
2012/1/1,老凤�?,,
2012/1/1,吉利汽车控股,,21064
2012/1/1,同方,,20962
2012/1/1,北京银行,,20728
2012/1/1,中国长江电力,,20700
2012/1/1,宜宾五粮�?,,
2012/1/1,中国石化仪征化纤,,20180
2012/1/1,桐昆集团,,20118
2012/1/1,远洋地产控股,,19942
2012/1/1,尚德太阳能电�?,,
2012/1/1,昆仑能源,,19678
2012/1/1,开滦能源化�?,,
2012/1/1,际华集团,,19506
2012/1/1,福建三钢闽光,,19282
2012/1/1,上海振华重工(集团),,19129
2012/1/1,华润水泥控股,,18931
2012/1/1,厦门金龙汽车集团,,18925
2012/1/1,中海油田服务,,18906
2012/1/1,国电科技环保集团,,18759
2012/1/1,深圳市中金岭南有色金�?,,
2012/1/1,深圳长城开发科技,,18630
2012/1/1,海信科龙电器,,18489
2012/1/1,贵州茅台�?,,
2012/1/1,特变电工,,18165
2012/1/1,广西柳工机械,,17878
2012/1/1,湖北宜化化工,,17765
2012/1/1,山东晨鸣纸业集团,,17747
2012/1/1,永辉超市,,17732
2012/1/1,江铃汽车,,17457
2012/1/1,上海电力,,17376
2012/1/1,深圳华侨�?,,
2012/1/1,首长国际企业,,17321
2012/1/1,南京医药,,17172
2012/1/1,保利协鑫能源控股,,16935
2012/1/1,郑州宇通客�?,,
2012/1/1,中国山水水泥集团,,16862
2012/1/1,北京王府井百�?集团),,16761
2012/1/1,上海豫园旅游商城,,16604
2012/1/1,北京物美商业集团,,16541
2012/1/1,中国电力国际发展,,16300
2012/1/1,康佳集团,,16218
2012/1/1,龙源电力集团,,16191
2012/1/1,宝业集团,,16191
2012/1/1,比亚迪电�?国际),,16084
2012/1/1,中石化冠德控�?,,
2012/1/1,唐山冀东水�?,,
2012/1/1,东方国际创业,,15655
2012/1/1,郑州煤电,,15587
2012/1/1,魏桥纺织,,15512
2012/1/1,玉柴国际,,15444
2012/1/1,神马实业,,15265
2012/1/1,国药集团一致药�?,,
2012/1/1,招商局地产控股,,15111
2012/1/1,江苏沙钢,,15001
2012/1/1,厦门信达,,14773
2012/1/1,山推工程机械,,14702
2012/1/1,广深铁路,,14691
2012/1/1,英利绿色能源控股,,14678
2012/1/1,广东电力发展,,14620
2012/1/1,上海机电,,14502
2012/1/1,百度公司,,14501
2012/1/1,大同煤业,,14418
2012/1/1,深圳能源集团,,14387
2012/1/1,凌源钢铁,,14308
2012/1/1,上海隧道工程,,14192
2012/1/1,五矿资源,,14048
2012/1/1,中百控股集团,,13864
2012/1/1,烟台万华聚氨�?,,
2012/1/1,内蒙古鄂尔多斯资�?,,
2012/1/1,江西赛维LDK太阳能高科技（美国）,,13596
2012/1/1,龙元建设集团,,13496
2012/1/1,江苏宏图高科技,,13493
2012/1/1,哈药集团,,13487
2012/1/1,方大特钢科技,,13334
2012/1/1,中国建筑国际集团,,13334
2012/1/1,黑龙江北大荒农业,,13333
2012/1/1,山东南山铝业,,13328
2012/1/1,河南中孚实业,,13186
2012/1/1,天津港发展控�?,,
2012/1/1,天虹商场,,13036
2012/1/1,上海实业控股,,12976
2012/1/1,中国航空科技工业,,12945
2012/1/1,常州天合光能,,12904
2012/1/1,深圳市爱施德,,12875
2012/1/1,新疆金风科技,,12843
2012/1/1,云南锡业,,12842
2012/1/1,中国龙工控股,,12778
2012/1/1,京东方科技集团,,12741
2012/1/1,江苏洋河酒厂,,12741
2012/1/1,武汉武商集团,,12734
2012/1/1,天津�?,,
2012/1/1,环旭电子,,12708
2012/1/1,中国国旅,,12695
2012/1/1,上海锦江国际酒店（集团）,,12664
2012/1/1,华新水泥,,12638
2012/1/1,大连华锐重工集团,,12608
2012/1/1,北京首钢,,12516
2012/1/1,江苏中南建设集团,,12303
2012/1/1,中海发展,,12291
2012/1/1,北京燕京啤酒,,12137
2012/1/1,华北制药,,12137
2012/1/1,人人乐连锁商业集�?,,
2012/1/1,天地科技,,12009
2012/1/1,厦门厦工机械,,11992
2012/1/1,理文造纸,,11988
2012/1/1,广东海大集团,,11976
2012/1/1,阿特斯太阳能,,11965
2012/1/1,厦门钨业,,11910
2012/1/1,浙江海亮,,11878
2012/1/1,光明乳业,,11789
2012/1/1,株洲冶炼集团,,11723
2012/1/1,吉林亚泰(集团),,11700
2012/1/1,北京首商集团,,11688
2012/1/1,河南豫光金铅,,11668
2012/1/1,通威,,11601
2012/1/1,金发科技,,11547
2012/1/1,航天信息,,11540
2012/1/1,雅戈尔集�?,,
2012/1/1,内蒙古包钢稀�?集团)高科技,,11528
2012/1/1,保利(香港)投资,,11462
2012/1/1,北京华联综合超市,,11450
2012/1/1,蓝星化工新材�?,,
2012/1/1,第一拖拉�?,,
2012/1/1,华润燃气控股,,11313
2012/1/1,云南白药集团,,11312
2012/1/1,中国西电电气,,11250
2012/1/1,海马汽车集团,,11214
2012/1/1,华东医药,,11131
2012/1/1,三普药业,,10995
2012/1/1,广州汽车集团,,10984
2012/1/1,无锡小天�?,,
2012/1/1,五菱汽车集团控股,,10963
2012/1/1,双钱集团,,10927
2012/1/1,银座集团,,10907
2012/1/1,浙江栋梁新材,,10874
2012/1/1,佳兆业集团控�?,,
2012/1/1,广州发展实业控股集团,,10818
2012/1/1,晶澳太阳�?,,
2012/1/1,江西正邦科技,,10690
2012/1/1,重庆农村商业银行,,10677
2012/1/1,重庆机电,,10575
2012/1/1,海南天然橡胶产业集团,,10528
2012/1/1,深圳中航集团,,10504
2012/1/1,上海申华控股,,10468
2012/1/1,华锐风电科技（集团）,,10436
2012/1/1,太原重工,,10326
2012/1/1,中国忠旺控股,,10324
2012/1/1,经纬纺织机械,,10251
2012/1/1,唐山三友化工,,10240
2012/1/1,风神轮胎,,10230
2012/1/1,苏州金螳螂建筑装�?,,
2012/1/1,合景泰富地产控股,,10137
2012/1/1,云南云天�?,,
2012/1/1,沈阳化工,,10092
2012/1/1,上海大屯能源,,10081
2012/1/1,中国有色金属建设,,10017
2012/1/1,天津一汽夏利汽�?,,
2012/1/1,上海美特斯邦威服�?,,
2012/1/1,金科地产集团,,9866
2012/1/1,大唐华银电力,,9837
2012/1/1,中海石油化学,,9773
2012/1/1,华电能源,,9739
2012/1/1,福耀玻璃工业集团,,9689
2012/1/1,辽宁成大,,9664
2012/1/1,金融街控�?,,
2012/1/1,沈阳机床,,9611
2012/1/1,山东华泰纸业,,9609
2012/1/1,湖北能源集团,,9608
2012/1/1,铜陵精达特种电磁�?,,
2012/1/1,越秀地产,,9569
2012/1/1,内蒙古亿利能�?,,
2012/1/1,河南大有能源,,9502
2012/1/1,荣盛房地产发�?,,
2012/1/1,志高控股,,9364
2012/1/1,山东恒邦冶炼,,9349
2012/1/1,冠城大�?,,
2012/1/1,鲁西化工集团,,9316
2012/1/1,海通证�?,,
2012/1/1,大冶特殊�?,,
2012/1/1,北京京客隆商业集�?,,
2012/1/1,河南众品食业,,9175
2012/1/1,北京首都开�?,,
2012/1/1,合肥美菱,,9004
2012/1/1,仁恒置地集团,,8987
2012/1/1,李宁,,8931
2012/1/1,安踏体育用品,,8910
2012/1/1,西安飞机国际航空制�?,,
2012/1/1,山东太阳纸业,,8762
2012/1/1,云南云维,,8756
2012/1/1,中国第一重型机械公司,,8749
2012/1/1,宁波建工,,8676
2012/1/1,TCL通讯科技控股,,8672
2012/1/1,中远国际控股,,8644
2012/1/1,力帆实业(集团),,8630
2012/1/1,上海外高桥保税区开�?,,
2012/1/1,瑞安房地�?,,
2012/1/1,合肥百货大楼集团,,8551
2012/1/1,浙江英特集团,,8526
2012/1/1,安徽辉隆农资集团,,8481
2012/1/1,步步高商业连�?,,
2012/1/1,泸州老窖,,8428
2012/1/1,中青旅控�?,,
2012/1/1,庆铃汽车,,8313
2012/1/1,安徽恒源煤电,,8312
2012/1/1,广州广船国际,,8296
2012/1/1,浙江正泰电器,,8288
2012/1/1,新疆天山水泥,,8278
2012/1/1,中国南玻集团,,8271
2012/1/1,浙江龙盛集团,,8229
2012/1/1,上海紫江企业集团,,8228
2012/1/1,浙江巨化,,8212
2012/1/1,西宁特殊�?,,
2012/1/1,上海海立(集团),,8178
2012/1/1,万向钱潮,,8173
2012/1/1,深圳市燃气集�?,,
2012/1/1,郑州煤矿机械集团,,8060
2012/1/1,国投新集能源,,8056
2012/1/1,云南铝业,,8006
2012/1/1,宁波银行,,7966
2012/1/1,波司登国际控�?,,
2012/1/1,航天通信控股集团,,7912
2012/1/1,国电长源电力,,7908
2012/1/1,北京大北农科技集团,,7836
2012/1/1,华夏幸福基业投资开�?,,
2012/1/1,浙江森马服饰,,7761
2012/1/1,山西焦化,,7753
2012/1/1,招商局国际,,7707
2012/1/1,山东金正大生态工�?,,
2012/1/1,山西兰花科技创业,,7608
2012/1/1,北京顺鑫农业,,7580
2012/1/1,贵州轮胎,,7536
2012/1/1,山东海化,,7534
2012/1/1,江苏汇鸿,,7470
2012/1/1,贵州盘江精煤,,7465
2012/1/1,南京银行,,7463
2012/1/1,江苏宁沪高速公�?,,
2012/1/1,中粮生物化学（安徽）,,7401
2012/1/1,晶科能源控股,,7385
2012/1/1,海洋石油工程,,7385
2012/1/1,金堆城钼�?,,
2012/1/1,大亚科技,,7313
2012/1/1,网易公司,,7291
2012/1/1,中国高速传动设备集�?,,
2012/1/1,中国医药保健�?,,
2012/1/1,浙江亚厦装饰,,7253
2012/1/1,内蒙古蒙电华能热�?,,
2012/1/1,二重集团(德阳)重型装备,,7220
2012/1/1,浙江东方集团,,7211
2012/1/1,广州市广�?,,
2012/1/1,中工国际工程,,7175
2012/1/1,海润光伏科技,,7132
2012/1/1,浙江苏泊�?,,
2012/1/1,新疆中泰化学（集团）,,7122
2012/1/1,无锡商业大厦大东�?,,
2012/1/1,烽火通信科技,,7052
2012/1/1,株洲南车时代电气,,7045
2012/1/1,国药集团药业,,7042
2012/1/1,云南煤业能源,,7028
2012/1/1,深圳市怡亚通供应链,,7025
2012/1/1,宁波�?,,
2012/1/1,长春一汽富维汽车零部件,,6981
2012/1/1,中文天地出版传媒,,6981
2012/1/1,岳阳林纸,,6965
2012/1/1,长春欧亚集团,,6958
2012/1/1,北京昊华能源,,6951
2012/1/1,港中旅华贸国际物�?,,
2012/1/1,宝胜科技创新,,6935
2012/1/1,浙江沪杭甬高速公�?,,
2012/1/1,葫芦岛锌�?,,
2012/1/1,梅花生物科技集团,,6866
2012/1/1,华菱星马汽车（集团）,,6854
2012/1/1,中集安瑞科控�?,,
2012/1/1,西安航空动力,,6806
2012/1/1,青海盐湖工业,,6778
2012/1/1,广州东凌粮油,,6723
2012/1/1,四川路桥建设,,6716
2012/1/1,首创置业,,6707
2012/1/1,江苏亨通光�?,,
2012/1/1,新湖中宝,,6688
2012/1/1,上海申达,,6646
2012/1/1,龙建路桥,,6608
2012/1/1,南京中央商场(集团),,6579
2012/1/1,河南明泰铝业,,6573
2012/1/1,天士力制药集�?,,
2012/1/1,湖北兴发化工集团,,6569
2012/1/1,上海交运,,6547
2012/1/1,内蒙古霍林河露天煤业,,6502
2012/1/1,华晨中国汽车控股,,6490
2012/1/1,嘉凯城集�?,,
2012/1/1,阿里巴巴网络,,6447
2012/1/1,文峰大世界连锁发�?,,
2012/1/1,韩华新能�?,,
2012/1/1,赛轮,,6390
2012/1/1,重庆太极实业(集团),,6386
2012/1/1,华润双鹤药业,,6383
2012/1/1,青岛双星,,6315
2012/1/1,云南驰宏锌锗,,6315
2012/1/1,安徽合力,,6291
2012/1/1,辽宁曙光汽车集团,,6248
2012/1/1,湘潭电机,,6248
2012/1/1,华泰证券,,6230
2012/1/1,方正科技集团,,6222
2012/1/1,北京首都国际机场,,6215
2012/1/1,昱辉光能公司,,6208
2011/1/1,中国石油化工,,1913182
2011/1/1,中国石油天然气,,1465415
2011/1/1,中国移动,,485231
2011/1/1,中国中铁,,473663
2011/1/1,中国铁建,,470159
2011/1/1,中国人寿保险,,388791
2011/1/1,中国工商银行,,380821
2011/1/1,中国建筑,,370418
2011/1/1,中国建设银行,,323489
2011/1/1,上海汽车集团,,313376
2011/1/1,中国农业银行,,290418
2011/1/1,中国银行,,276817
2011/1/1,中国交通建�?,,
2011/1/1,中国电信,,219864
2011/1/1,中国冶金科工,,206792
2011/1/1,宝山钢铁,,202413
2011/1/1,中国平安保险(集团),,189439
2011/1/1,中国海洋石油,,183053
2011/1/1,中国联合网络通信,,176168
2011/1/1,中国人民财产保险,,154307
2011/1/1,中国神华能源,,152063
2011/1/1,联想集团,,143252
2011/1/1,中国太平洋保�?集团),,141662
2011/1/1,五矿发展,,131466
2011/1/1,东风汽车集团,,122395
2011/1/1,中国铝业,,120995
2011/1/1,河北钢铁,,116919
2011/1/1,长城科技,,104932
2011/1/1,华能国际电力,,104308
2011/1/1,交通银�?,,
2011/1/1,鞍钢,,92431
2011/1/1,山西太钢不锈�?,,
2011/1/1,中国长城计算机深�?,,
2011/1/1,中国国际航空,,80963
2011/1/1,中国远洋控股,,80578
2011/1/1,中国南方航空,,77788
2011/1/1,中国石化上海石油化工,,77591
2011/1/1,江西铜业,,76441
2011/1/1,华润创业,,76253
2011/1/1,武汉钢铁,,75597
2011/1/1,苏宁电器,,75505
2011/1/1,中国东方航空,,74958
2011/1/1,广东美的电器,,74559
2011/1/1,招商银行,,71377
2011/1/1,中国中煤能源,,71268
2011/1/1,上海建工集团,,71062
2011/1/1,中兴通讯,,70264
2011/1/1,国药控股,,69234
2011/1/1,厦门建发,,66096
2011/1/1,马鞍山钢�?,,
2011/1/1,中国南车,,64909
2011/1/1,潍柴动力,,63280
2011/1/1,上海电气集团,,63176
2011/1/1,中国北车,,62184
2011/1/1,中信泰富,,62085
2011/1/1,珠海格力电器,,60807
2011/1/1,大唐国际发电,,60672
2011/1/1,湖南华菱钢铁,,60602
2011/1/1,青岛海尔,,60588
2011/1/1,广州汽车集团,,59848
2011/1/1,上海物资贸易,,57953
2011/1/1,中信银行,,55765
2011/1/1,中国民生银行,,54768
2011/1/1,中铁二局,,54688
2011/1/1,北汽福田汽车,,53492
2011/1/1,中国建材,,51988
2011/1/1,TCL集团,,51870
2011/1/1,中国国际海运集装�?集团),,51768
2011/1/1,铜陵有色金属集团,,51304
2011/1/1,国美电器控股,,50910
2011/1/1,万科企业,,50714
2011/1/1,上海浦东发展银行,,49856
2011/1/1,神州数码控股,,48124
2011/1/1,中国粮油控股,,47031
2011/1/1,比亚�?,,
2011/1/1,恒大地产集团,,45801
2011/1/1,本钢板材,,45688
2011/1/1,华电国际电力,,45449
2011/1/1,中国通信服务,,45417
2011/1/1,中国太平保险控股,,45303
2011/1/1,复星国际,,44644
2011/1/1,中国中材,,44246
2011/1/1,华域汽车系统,,44063
2011/1/1,兴业银行,,43456
2011/1/1,攀钢集团钢铁钒�?,,
2011/1/1,华润电力控股,,42711
2011/1/1,中国外运,,42547
2011/1/1,大秦铁路,,42014
2011/1/1,四川长虹电器,,41712
2011/1/1,国电电力发展,,40772
2011/1/1,内蒙古包钢钢�?,,
2011/1/1,莱芜钢铁,,40291
2011/1/1,中化国际(控股),,39692
2011/1/1,中国重汽(香港),,39656
2011/1/1,甘肃酒钢集团宏兴钢铁,,39525
2011/1/1,中国海外发展,,38961
2011/1/1,山煤国际能源集团,,38644
2011/1/1,东方电气,,38080
2011/1/1,新兴铸管,,37621
2011/1/1,上海医药集团,,37411
2011/1/1,一汽轿�?,,
2011/1/1,柳州钢铁,,37115
2011/1/1,河南双汇投资发展,,36749
2011/1/1,中国葛洲坝集�?,,
2011/1/1,保利房地�?集团),,35894
2011/1/1,海尔电器集团,,35807
2011/1/1,中国光大银行,,35530
2011/1/1,新余钢铁,,35213
2011/1/1,兖州煤业,,34844
2011/1/1,中海集装箱运�?,,
2011/1/1,安徽海螺水泥,,34508
2011/1/1,厦门国贸集团,,33991
2011/1/1,三一重工,,33955
2011/1/1,重庆长安汽车,,33072
2011/1/1,中国化学工程,,32583
2011/1/1,长沙中联重工科技发展,,32193
2011/1/1,云南铜业,,31713
2011/1/1,浙江中大集团,,31578
2011/1/1,山东黄金矿业,,31515
2011/1/1,上海友谊集团,,31052
2011/1/1,济南钢铁,,30741
2011/1/1,冀中能�?,,
2011/1/1,中国蒙牛乳业,,30265
2011/1/1,南京钢铁,,30055
2011/1/1,中国船舶工业,,29855
2011/1/1,安徽江淮汽车,,29704
2011/1/1,内蒙古伊利实业集�?,,
2011/1/1,中化化肥控股,,29271
2011/1/1,中国重汽集团济南卡车,,28904
2011/1/1,哈尔滨动力设�?,,
2011/1/1,紫金矿业集团,,28540
2011/1/1,中信资源控股,,28357
2011/1/1,大昌行集�?,,
2011/1/1,安阳钢铁,,28297
2011/1/1,山西国阳新能,,27941
2011/1/1,北京首钢,,27906
2011/1/1,中信证券,,27795
2011/1/1,联华超市,,25887
2011/1/1,碧桂园控�?,,
2011/1/1,徐工集团工程机械,,25214
2011/1/1,广州富力地产,,24642
2011/1/1,华夏银行,,24479
2011/1/1,大商,,24343
2011/1/1,北京控股,,24278
2011/1/1,中国中材国际工程,,23933
2011/1/1,辽宁华锦通达化工,,23927
2011/1/1,百丽国际控股,,23706
2011/1/1,TCL多媒体科技控股,,23694
2011/1/1,新疆八一钢铁,,23666
2011/1/1,平顶山天安煤�?,,
2011/1/1,华润置地,,22622
2011/1/1,长城汽车,,22175
2011/1/1,北京金隅,,21998
2011/1/1,中国长江电力,,21880
2011/1/1,玖龙纸业(控股),,21861
2011/1/1,世茂房地产控�?,,
2011/1/1,海南航空,,21706
2011/1/1,中金黄金,,21647
2011/1/1,湖南有色金属,,21594
2011/1/1,山西潞安环保能源开�?,,
2011/1/1,青岛海信电器,,21264
2011/1/1,九州通医药集�?,,
2011/1/1,重庆百货大楼,,21213
2011/1/1,连云港如意集�?,,
2011/1/1,天音通信控股,,20877
2011/1/1,深圳长城开发科技,,20772
2011/1/1,雅居乐地产控�?,,
2011/1/1,中国船舶重工,,20473
2011/1/1,创维数码控股,,20341
2011/1/1,吉利汽车控股,,20099
2011/1/1,青岛啤酒,,19898
2011/1/1,东风汽车,,19800
2011/1/1,中国金属再生资源(控股),,19790
2011/1/1,腾讯控股,,19646
2011/1/1,金地(集团),,19593
2011/1/1,杭州钢铁,,19410
2011/1/1,上海国际港务(集团),,19105
2011/1/1,申能,,19067
2011/1/1,中国雨润食品集团,,18879
2011/1/1,广东韶钢松山,,18836
2011/1/1,西部矿业,,18511
2011/1/1,保利协鑫能源控股,,18472
2011/1/1,中储发展,,18347
2011/1/1,同方,,18258
2011/1/1,SOHO中国,,18215
2011/1/1,中海油田服务,,18060
2011/1/1,深圳发展银行,,18022
2011/1/1,魏桥纺织,,17887
2011/1/1,特变电工,,17770
2011/1/1,海信科龙电器,,17690
2011/1/1,新疆金风科技,,17596
2011/1/1,中国食品,,17546
2011/1/1,深圳华侨�?,,
2011/1/1,山东晨鸣纸业集团,,17203
2011/1/1,上海振华重工(集团),,17116
2011/1/1,康佳集团,,17111
2011/1/1,山西西山煤电,,16942
2011/1/1,河南神火煤电,,16903
2011/1/1,比亚迪电�?国际),,16647
2011/1/1,重庆钢铁,,16618
2011/1/1,中国石化仪征化纤,,16348
2011/1/1,玉柴国际,,16208
2011/1/1,厦门金龙汽车集团,,16156
2011/1/1,福建三钢闽光,,15980
2011/1/1,国投华靖电力控股,,15948
2011/1/1,荣盛石化,,15796
2011/1/1,上海电力,,15791
2011/1/1,江铃汽车,,15768
2011/1/1,际华集团,,15690
2011/1/1,北京银行,,15635
2011/1/1,宜宾五粮�?,,
2011/1/1,广西柳工机械,,15366
2011/1/1,南京医药,,15338
2011/1/1,中国旺旺控股,,15323
2011/1/1,上海隧道工程,,15174
2011/1/1,开滦能源化�?,,
2011/1/1,龙湖地产,,15093
2011/1/1,南方建材,,14911
2011/1/1,中石化冠德控�?,,
2011/1/1,雅戈尔集�?,,
2011/1/1,中国电力国际发展,,14437
2011/1/1,老凤�?,,
2011/1/1,龙源电力集团,,14213
2011/1/1,北京王府井百�?集团),,13946
2011/1/1,首长国际企业,,13936
